title,dateAdded,salary,owner,categories,employmentType,customText6
job_73917,31/10/2023,135000.0,N-iX,ml_engineer,permanent,entry
job_73918,26/12/2023,,INSART,ml_engineer,contract,entry
job_73919,12/12/2023,135000.0,Avenga,product_manager,temporary,entry
job_73920,22/10/2023,80000.0,SoftServe,devops,freelance,principal
job_73921,26/10/2023,40000.0,SoftServe,product_manager,freelance,senior
job_73922,10/10/2023,80000.0,SoftServe,software_engineer,contract,principal
job_73923,01/12/2023,40000.0,InoXoft,designer,contract,senior
job_73924,10/10/2023,,DeepDive,fullstack,contract,entry
job_73925,18/12/2023,40000.0,Codex Ukraine,data_scientist,freelance,mid
job_73926,17/10/2023,135000.0,AZSoft.rocks,data_scientist,permanent,entry
job_73927,15/11/2023,40000.0,Global Logistics,devops,contract,senior
job_73928,17/10/2023,80000.0,Betby,backend,permanent,principal
job_73929,31/10/2023,40000.0,mobilunity.com,software_engineer,permanent,mid
job_73930,18/12/2023,40000.0,"Smart Tek Solutions and Services, LLC",designer,permanent,lead
job_73931,21/10/2023,40000.0,Kapsys,designer,temporary,entry
job_73932,01/12/2023,,Kapsys,designer,freelance,entry
job_73933,04/11/2023,135000.0,ByteAnt,designer,freelance,lead
job_73934,12/11/2023,105000.0,Jabil,product_manager,freelance,senior
job_73935,12/10/2023,105000.0,Outstaffing AS,software_engineer,contract,lead
job_73936,26/12/2023,,DevCom,software_engineer,contract,junior
job_73937,28/11/2023,80000.0,Luxoft,software_engineer,permanent,junior
job_73938,30/12/2023,105000.0,Zoolatech,fullstack,permanent,junior
job_73939,16/11/2023,105000.0,GlobalLogic,fullstack,freelance,senior
job_73940,10/12/2023,60000.0,GlobalLogic,fullstack,contract,lead
job_73941,26/11/2023,,Edvantis Software,data_scientist,temporary,senior
job_73942,08/12/2023,135000.0,Freelance,qa_engineer,permanent,principal
job_73943,20/12/2023,60000.0,Grid Dynamics,devops,permanent,entry
job_73944,22/12/2023,105000.0,Brainberry,software_engineer,contract,senior
job_73945,12/11/2023,80000.0,Yallah,designer,temporary,junior
job_73946,16/11/2023,60000.0,Grid Dynamics,fullstack,freelance,mid
job_73947,29/10/2023,40000.0,Brainberry,software_engineer,permanent,senior
job_73948,09/10/2023,135000.0,Svitla Systems,software_engineer,contract,mid
job_73949,28/10/2023,80000.0,RedCat Ltd,qa_engineer,permanent,mid
job_73950,31/12/2023,80000.0,Capital Recruiters,data_scientist,freelance,principal
job_73951,29/11/2023,,Capital Recruiters,ml_engineer,freelance,junior
job_73952,09/10/2023,40000.0,GlobalLogic,designer,contract,lead
job_73953,09/10/2023,105000.0,AgileEngine,product_manager,temporary,senior
job_73954,22/11/2023,105000.0,Luxoft,product_manager,permanent,mid
job_73955,13/11/2023,105000.0,Grid Dynamics,frontend,freelance,senior
job_73956,04/12/2023,80000.0,Turnkey Labs,ml_engineer,permanent,principal
job_73957,06/10/2023,80000.0,Global Logic,software_engineer,permanent,entry
job_73958,13/11/2023,40000.0,InterLogic,software_engineer,contract,lead
job_73959,05/12/2023,105000.0,GlobalLogic,devops,freelance,junior
job_73960,18/10/2023,135000.0,Brainberry,frontend,temporary,mid
job_73961,17/11/2023,,Turnkey Labs,software_engineer,permanent,principal
job_73962,02/11/2023,40000.0,Grid Dynamics,ml_engineer,permanent,junior
job_73963,08/12/2023,60000.0,AVA.codes,ml_engineer,permanent,junior
job_73964,31/12/2023,,Forma-Pro,designer,contract,principal
job_73965,22/10/2023,80000.0,GlobalLogic,fullstack,temporary,lead
job_73966,11/11/2023,60000.0,Infopulse,frontend,temporary,entry
job_73967,21/10/2023,80000.0,varyence.com,fullstack,permanent,senior
job_73968,14/12/2023,40000.0,Peerboard,designer,contract,mid
job_73969,26/11/2023,135000.0,Grid Dynamics,frontend,permanent,mid
job_73970,07/12/2023,,Grid Dynamics,data_scientist,contract,senior
job_73971,11/11/2023,80000.0,Flexyti,software_engineer,freelance,principal
job_73972,16/11/2023,,DevelopEx,data_scientist,freelance,senior
job_73973,12/12/2023,60000.0,EPAM Systems,frontend,temporary,lead
job_73974,13/10/2023,80000.0,Nearshore Devs,frontend,freelance,entry
job_73975,01/12/2023,80000.0,GlobalLogic,fullstack,temporary,junior
job_73976,30/12/2023,135000.0,Luxoft,ml_engineer,freelance,senior
job_73977,06/11/2023,40000.0,Grid Dynamics,software_engineer,temporary,lead
job_73978,18/11/2023,,GlobalLogic,ml_engineer,contract,lead
job_73979,18/12/2023,80000.0,Svitla Systems,ml_engineer,permanent,entry
job_73980,22/12/2023,,Impressit,designer,contract,entry
job_73981,11/11/2023,105000.0,Pascalium,fullstack,contract,principal
job_73982,03/12/2023,105000.0,Symphony Solutions,software_engineer,permanent,lead
job_73983,06/12/2023,60000.0,Infopulse,ml_engineer,freelance,entry
job_73984,18/12/2023,,Luxoft,frontend,contract,senior
job_73985,21/11/2023,40000.0,NCube,designer,freelance,senior
job_73986,09/11/2023,105000.0,Luxoft,fullstack,permanent,principal
job_73987,13/11/2023,,Spark X,frontend,temporary,entry
job_73988,07/10/2023,,Epam,qa_engineer,temporary,lead
job_73989,14/12/2023,40000.0,Infopulse,backend,temporary,mid
job_73990,29/12/2023,40000.0,Stanton Lab,ml_engineer,permanent,mid
job_73991,18/12/2023,40000.0,freelance,data_scientist,contract,principal
job_73992,14/10/2023,40000.0,Flexyti,product_manager,contract,lead
job_73993,05/12/2023,,Luxoft,software_engineer,contract,senior
job_73994,09/10/2023,,Vilmate,software_engineer,freelance,principal
job_73995,29/10/2023,,Artkai,data_scientist,freelance,mid
job_73996,18/11/2023,,astarios,data_scientist,contract,entry
job_73997,14/11/2023,40000.0,Infopulse,ml_engineer,contract,senior
job_73998,29/12/2023,,DNA325,backend,freelance,principal
job_73999,04/10/2023,135000.0,Uadev,backend,contract,senior
job_74000,21/12/2023,,GlobalLogic,frontend,permanent,senior
job_74001,21/11/2023,40000.0,GlobalLogic,backend,temporary,entry
job_74002,06/11/2023,,Luxoft,frontend,freelance,lead
job_74003,15/11/2023,40000.0,Artkai,designer,freelance,junior
job_74004,16/10/2023,80000.0,TurnKey Labs,ml_engineer,permanent,junior
job_74005,25/11/2023,,MindK,product_manager,contract,lead
job_74006,27/12/2023,135000.0,Luxoft,qa_engineer,permanent,mid
job_74007,05/10/2023,40000.0,TurnKey Labs,designer,permanent,senior
job_74008,21/11/2023,,Pixode,data_scientist,permanent,entry
job_74009,19/12/2023,135000.0,Freelance,data_scientist,permanent,mid
job_74010,14/10/2023,40000.0,Grid Dynamics,frontend,permanent,entry
job_74011,05/11/2023,40000.0,Vilmate,qa_engineer,permanent,lead
job_74012,12/12/2023,105000.0,Baby Doge,product_manager,contract,lead
job_74013,02/11/2023,60000.0,ITExpert,data_scientist,contract,mid
job_74014,27/12/2023,80000.0,Netrix,devops,permanent,junior
job_74015,08/10/2023,135000.0,Beetroot,qa_engineer,contract,senior
job_74016,09/12/2023,40000.0,Wildix,designer,permanent,mid
job_74017,30/11/2023,60000.0,SoftServe,frontend,freelance,mid
job_74018,10/10/2023,135000.0,BrainBerry Group,devops,contract,principal
job_74019,12/11/2023,80000.0,Freelance,frontend,contract,entry
job_74020,13/12/2023,,zone.land,software_engineer,contract,mid
job_74021,29/12/2023,60000.0,CNA International IT,frontend,freelance,mid
job_74022,28/12/2023,135000.0,Grid Dynamics,ml_engineer,temporary,mid
job_74023,14/12/2023,105000.0,Grid Dynamics,designer,freelance,senior
job_74024,14/12/2023,,Overdose,devops,contract,entry
job_74025,14/11/2023,,Eastern Peak,qa_engineer,temporary,lead
job_74026,03/11/2023,105000.0,Grid Dynamics,ml_engineer,temporary,entry
job_74027,28/10/2023,,Academy SMART,software_engineer,temporary,principal
job_74028,06/10/2023,105000.0,HebronSoft,backend,freelance,senior
job_74029,25/12/2023,60000.0,Zoolatech,backend,permanent,junior
job_74030,10/10/2023,105000.0,Cloudwalk,backend,temporary,lead
job_74031,26/12/2023,,Make It in Ukraine,fullstack,temporary,junior
job_74032,20/11/2023,40000.0,Make It in Ukraine,fullstack,freelance,lead
job_74033,01/12/2023,40000.0,SpdLoad,ml_engineer,freelance,senior
job_74034,22/12/2023,135000.0,Avenga,qa_engineer,freelance,lead
job_74035,26/11/2023,80000.0,esurance AG,devops,freelance,lead
job_74036,12/10/2023,,1GameHub,data_scientist,permanent,entry
job_74037,16/11/2023,60000.0,Stayhome.ai,backend,temporary,senior
job_74038,23/10/2023,,Boosta,data_scientist,freelance,junior
job_74039,26/11/2023,135000.0,JBW Soft,software_engineer,permanent,entry
job_74040,27/10/2023,40000.0,Boosta,designer,permanent,entry
job_74041,07/11/2023,60000.0,Boosta,frontend,temporary,senior
job_74042,22/12/2023,40000.0,Devellar,designer,contract,senior
job_74043,22/11/2023,60000.0,Telesens,frontend,freelance,junior
job_74044,06/12/2023,80000.0,PayAdmit,devops,temporary,mid
job_74045,12/10/2023,105000.0,Parimatch Tech,product_manager,contract,senior
job_74046,01/11/2023,135000.0,JustAnswer,data_scientist,contract,entry
job_74047,08/10/2023,80000.0,Mind Studios,qa_engineer,contract,junior
job_74048,11/12/2023,,AgileEngine,backend,temporary,entry
job_74049,27/11/2023,80000.0,Slashdevs,ml_engineer,contract,principal
job_74050,15/10/2023,,Helpware,devops,permanent,junior
job_74051,09/11/2023,40000.0,Helpware,devops,freelance,senior
job_74052,14/12/2023,60000.0,AgileEngine,devops,contract,junior
job_74053,22/10/2023,,SoftServe,designer,permanent,junior
job_74054,26/10/2023,80000.0,Partner-way,backend,permanent,principal
job_74055,28/12/2023,105000.0,GeeksForLess Inc.,product_manager,permanent,entry
job_74056,16/12/2023,40000.0,devico.io,software_engineer,freelance,mid
job_74057,16/12/2023,80000.0,Parimatch Tech,software_engineer,temporary,mid
job_74058,28/10/2023,80000.0,MedeAnalytics Ukraine,ml_engineer,freelance,senior
job_74059,28/11/2023,105000.0,wilke-experience,software_engineer,permanent,senior
job_74060,17/11/2023,105000.0,Avenga,qa_engineer,permanent,junior
job_74061,09/10/2023,135000.0,ProfiSea,backend,temporary,senior
job_74062,08/10/2023,135000.0,Israel IT,backend,permanent,junior
job_74063,09/11/2023,60000.0,Ollsent,ml_engineer,permanent,mid
job_74064,12/10/2023,80000.0,Upplabs,product_manager,contract,principal
job_74065,21/11/2023,80000.0,Otakoyi,designer,freelance,senior
job_74066,29/10/2023,40000.0,Provectus,backend,contract,entry
job_74067,15/10/2023,,Autodoc,product_manager,contract,senior
job_74068,26/11/2023,105000.0,Partida,qa_engineer,contract,lead
job_74069,28/11/2023,80000.0,TrendSpider,data_scientist,contract,senior
job_74070,07/12/2023,,Fozeus,data_scientist,contract,senior
job_74071,21/12/2023,40000.0,Somplo,backend,contract,principal
job_74072,14/10/2023,,ExpoPlatform,data_scientist,contract,senior
job_74073,26/12/2023,,ISRAEL IT,software_engineer,permanent,senior
job_74074,16/10/2023,60000.0,Forma-Pro,software_engineer,contract,junior
job_74075,21/10/2023,,More than,fullstack,freelance,lead
job_74076,13/10/2023,105000.0,TalkRemit,backend,freelance,entry
job_74077,29/11/2023,,SoftServe,backend,permanent,entry
job_74078,25/12/2023,135000.0,NCube,product_manager,contract,senior
job_74079,21/10/2023,80000.0,SoftHouse Group,backend,permanent,junior
job_74080,20/12/2023,105000.0,Lemesós Systems,software_engineer,freelance,senior
job_74081,28/11/2023,135000.0,Upplabs,fullstack,temporary,principal
job_74082,03/11/2023,80000.0,Everest.Media,devops,contract,senior
job_74083,13/12/2023,105000.0,Altexsoft,fullstack,freelance,entry
job_74084,06/12/2023,105000.0,Gamingtec,qa_engineer,temporary,lead
job_74085,18/12/2023,,Aventus IT,product_manager,temporary,senior
job_74086,13/11/2023,,Artkai,qa_engineer,freelance,junior
job_74087,27/10/2023,,Nova Poshta Digital,product_manager,temporary,entry
job_74088,04/12/2023,,blockster,qa_engineer,temporary,mid
job_74089,11/10/2023,60000.0,Appus Studio,product_manager,contract,principal
job_74090,30/11/2023,105000.0,Intetics,data_scientist,temporary,mid
job_74091,21/10/2023,60000.0,JOIDY,frontend,contract,senior
job_74092,24/11/2023,,First Sport Group,data_scientist,freelance,senior
job_74093,02/11/2023,105000.0,Crysberry,software_engineer,permanent,mid
job_74094,06/11/2023,40000.0,PSR,product_manager,permanent,junior
job_74095,03/12/2023,135000.0,Academy SMART,frontend,temporary,lead
job_74096,31/12/2023,60000.0,InterLogic,software_engineer,temporary,junior
job_74097,22/12/2023,,Interlogic,software_engineer,temporary,senior
job_74098,30/11/2023,105000.0,Default Value,ml_engineer,temporary,principal
job_74099,20/11/2023,60000.0,Above Bits,backend,contract,mid
job_74100,27/12/2023,,Projestic,qa_engineer,permanent,senior
job_74101,12/11/2023,,Knowledge Gate,fullstack,freelance,lead
job_74102,19/11/2023,40000.0,Nova Poshta,devops,temporary,entry
job_74103,15/10/2023,60000.0,27Nerds,designer,contract,lead
job_74104,01/11/2023,40000.0,Software Service & Innovation,product_manager,contract,senior
job_74105,17/10/2023,135000.0,Kultprosvet,designer,freelance,entry
job_74106,05/11/2023,40000.0,Hubber,designer,permanent,junior
job_74107,29/11/2023,105000.0,Levi9,product_manager,permanent,entry
job_74108,14/11/2023,,Covent IT,designer,freelance,senior
job_74109,13/11/2023,80000.0,Apextech,software_engineer,temporary,mid
job_74110,05/11/2023,80000.0,easy-agency,backend,permanent,lead
job_74111,30/12/2023,80000.0,iSKY.SOLUTIONS,backend,freelance,principal
job_74112,28/11/2023,105000.0,sdh.com.ua,backend,freelance,mid
job_74113,13/12/2023,60000.0,"Wetelo, Inc.",devops,temporary,principal
job_74114,11/11/2023,80000.0,GenovaWebArt,data_scientist,temporary,junior
job_74115,06/10/2023,135000.0,Paymentop,product_manager,permanent,senior
job_74116,30/11/2023,105000.0,ReTech,fullstack,temporary,junior
job_74117,16/12/2023,80000.0,Apextech,devops,contract,junior
job_74118,18/12/2023,80000.0,Codeware.Digital,backend,contract,entry
job_74119,19/11/2023,105000.0,Luxe Quality,backend,freelance,junior
job_74120,28/11/2023,80000.0,Admitad Global,product_manager,contract,senior
job_74121,22/11/2023,40000.0,WhiteBIT,frontend,contract,mid
job_74122,11/11/2023,105000.0,InterLogic,data_scientist,temporary,lead
job_74123,01/11/2023,,Patron Empowerment,qa_engineer,temporary,principal
job_74124,20/11/2023,,Sport Labs Group,fullstack,contract,lead
job_74125,14/11/2023,105000.0,CodeIT,product_manager,permanent,principal
job_74126,04/10/2023,,RedCat Ltd,backend,permanent,principal
job_74127,07/12/2023,,OpenMed,qa_engineer,contract,junior
job_74128,01/12/2023,105000.0,Creative Makers,product_manager,contract,entry
job_74129,10/10/2023,40000.0,Dreamdev Solutions,product_manager,temporary,lead
job_74130,24/11/2023,60000.0,Ncube,data_scientist,permanent,entry
job_74131,19/12/2023,60000.0,SpaceWhale,devops,contract,entry
job_74132,20/12/2023,80000.0,Bintime,qa_engineer,freelance,senior
job_74133,21/10/2023,105000.0,Yael Acceptic,designer,temporary,entry
job_74134,17/11/2023,80000.0,Bintime,product_manager,freelance,lead
job_74135,19/12/2023,135000.0,Geniusee,backend,permanent,mid
job_74136,28/12/2023,40000.0,Ciklum,fullstack,contract,mid
job_74137,09/10/2023,80000.0,Brightgrove,backend,freelance,senior
job_74138,16/11/2023,60000.0,Kultprosvet,devops,contract,mid
job_74139,04/12/2023,60000.0,SocialTech,product_manager,contract,junior
job_74140,16/10/2023,60000.0,Kultprosvet,ml_engineer,permanent,senior
job_74141,22/10/2023,,SoftHouseGroup,backend,contract,mid
job_74142,16/11/2023,40000.0,JetSoftPro,product_manager,freelance,mid
job_74143,16/11/2023,135000.0,airSlate (pdfFiller),data_scientist,freelance,entry
job_74144,25/12/2023,60000.0,airSlate (pdfFiller),product_manager,temporary,senior
job_74145,05/10/2023,,Bintime,data_scientist,freelance,mid
job_74146,27/11/2023,80000.0,Intranso,backend,freelance,entry
job_74147,13/10/2023,135000.0,Favbet,frontend,freelance,entry
job_74148,22/10/2023,60000.0,Bemobi Ukraine,product_manager,contract,senior
job_74149,02/12/2023,40000.0,Binary Studio,fullstack,contract,senior
job_74150,25/10/2023,,Arbostar,frontend,contract,mid
job_74151,06/10/2023,105000.0,Forbytes,designer,temporary,entry
job_74152,13/10/2023,105000.0,Conscensia,qa_engineer,temporary,mid
job_74153,11/12/2023,,Doc.ua,backend,freelance,mid
job_74154,18/11/2023,105000.0,Lionwood.software,fullstack,permanent,senior
job_74155,18/11/2023,105000.0,ArtoCo,fullstack,temporary,principal
job_74156,28/11/2023,135000.0,Itera,qa_engineer,contract,junior
job_74157,13/11/2023,135000.0,GeeksForLess Inc.,frontend,permanent,junior
job_74158,04/10/2023,80000.0,HebronSoft,backend,temporary,entry
job_74159,10/10/2023,60000.0,Ciklum,software_engineer,contract,principal
job_74160,03/12/2023,60000.0,Vector Software,fullstack,temporary,senior
job_74161,14/10/2023,60000.0,Diceus,fullstack,contract,principal
job_74162,26/11/2023,80000.0,Make it in Ukraine,data_scientist,contract,junior
job_74163,07/12/2023,135000.0,Israel IT,ml_engineer,temporary,principal
job_74164,29/10/2023,105000.0,Edvantis Software,backend,temporary,entry
job_74165,10/10/2023,135000.0,eTeam,devops,contract,principal
job_74166,13/12/2023,135000.0,DOTT.PRO,data_scientist,freelance,entry
job_74167,20/10/2023,135000.0,Forbytes,backend,permanent,entry
job_74168,20/11/2023,,Geniusee,data_scientist,permanent,senior
job_74169,05/12/2023,,NCube,ml_engineer,contract,lead
job_74170,23/10/2023,80000.0,ISM Ukraine,ml_engineer,freelance,junior
job_74171,15/12/2023,135000.0,Webiprog,devops,freelance,junior
job_74172,10/10/2023,135000.0,Murka,fullstack,contract,junior
job_74173,05/10/2023,105000.0,EventSoft LLC.,frontend,contract,mid
job_74174,21/11/2023,40000.0,Levi9,fullstack,contract,mid
job_74175,16/12/2023,105000.0,SimilarDev,devops,freelance,entry
job_74176,19/10/2023,105000.0,Awesomic,ml_engineer,permanent,senior
job_74177,25/11/2023,60000.0,Diceus,designer,temporary,senior
job_74178,04/10/2023,,Leap Gaming,product_manager,temporary,mid
job_74179,18/10/2023,135000.0,Tranzzo,product_manager,freelance,junior
job_74180,10/10/2023,40000.0,DevCom,fullstack,freelance,junior
job_74181,02/12/2023,40000.0,Skelia,devops,contract,principal
job_74182,01/12/2023,40000.0,Skelia,software_engineer,freelance,senior
job_74183,29/12/2023,60000.0,Moonstone Digital,frontend,freelance,senior
job_74184,29/10/2023,40000.0,NovaPoshta Didgital,designer,contract,mid
job_74185,21/12/2023,135000.0,Conscensia,qa_engineer,temporary,junior
job_74186,22/12/2023,40000.0,IO Technologies,qa_engineer,temporary,lead
